sample,score_top5_mean,num_pairs,top_values,csv_path
sample_000570,0.98494685,20,0.99334121;0.99223071;0.98826742;0.98004282;0.97085208,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000570_dinov2_base_adjacent_similarity.csv
sample_007252,0.98494585,20,0.99032271;0.98936564;0.98829114;0.97887063;0.97787911,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007252_dinov2_base_adjacent_similarity.csv
sample_005020,0.98494568,20,0.99442852;0.99104893;0.98614323;0.97876406;0.97434366,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005020_dinov2_base_adjacent_similarity.csv
sample_001386,0.98494205,20,0.99594676;0.99526167;0.99390495;0.97049290;0.96910399,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001386_dinov2_base_adjacent_similarity.csv
sample_002591,0.98494104,20,0.99161637;0.98960066;0.98376107;0.98160064;0.97812647,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002591_dinov2_base_adjacent_similarity.csv
sample_005312,0.98493950,20,0.99069446;0.98911470;0.98404837;0.98097897;0.97986102,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005312_dinov2_base_adjacent_similarity.csv
sample_005532,0.98493832,20,0.98876059;0.98785043;0.98526108;0.98331577;0.97950375,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005532_dinov2_base_adjacent_similarity.csv
sample_000310,0.98493742,20,0.99601823;0.99403417;0.99172795;0.97517610;0.96773064,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000310_dinov2_base_adjacent_similarity.csv
sample_007419,0.98493490,20,0.99086964;0.99069333;0.98832035;0.98304284;0.97174835,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007419_dinov2_base_adjacent_similarity.csv
sample_011309,0.98493377,20,0.99229437;0.98959666;0.98672509;0.97984689;0.97620583,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011309_dinov2_base_adjacent_similarity.csv
sample_004569,0.98493242,20,0.98920757;0.98792440;0.98744094;0.98197496;0.97811425,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004569_dinov2_base_adjacent_similarity.csv
sample_005018,0.98492740,20,0.99449337;0.99412405;0.99034739;0.97304201;0.97263020,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005018_dinov2_base_adjacent_similarity.csv
sample_005127,0.98491783,20,0.99104929;0.98847246;0.98446083;0.98187125;0.97873533,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005127_dinov2_base_adjacent_similarity.csv
sample_009641,0.98491321,20,0.98787040;0.98722649;0.98554409;0.98390901;0.98001605,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009641_dinov2_base_adjacent_similarity.csv
sample_000869,0.98490685,20,0.99351299;0.99069846;0.99049622;0.98596936;0.96385723,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000869_dinov2_base_adjacent_similarity.csv
sample_011085,0.98490436,20,0.99497020;0.99121165;0.98876929;0.98165649;0.96791416,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011085_dinov2_base_adjacent_similarity.csv
sample_005070,0.98490300,20,0.99227524;0.98516774;0.98343301;0.98331505;0.98032397,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005070_dinov2_base_adjacent_similarity.csv
sample_001352,0.98489866,20,0.99395704;0.99067736;0.98637128;0.97894228;0.97454536,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001352_dinov2_base_adjacent_similarity.csv
sample_001626,0.98488961,20,0.99302810;0.98934054;0.98230374;0.98156464;0.97821105,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001626_dinov2_base_adjacent_similarity.csv
sample_000958,0.98488665,20,0.99518025;0.99148291;0.99065751;0.98349965;0.96361291,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000958_dinov2_base_adjacent_similarity.csv
sample_001385,0.98488486,20,0.99542463;0.99351317;0.98878056;0.98595750;0.96074843,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001385_dinov2_base_adjacent_similarity.csv
sample_011473,0.98488461,20,0.99264652;0.98669350;0.98625869;0.98278880;0.97603554,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011473_dinov2_base_adjacent_similarity.csv
sample_013085,0.98488104,20,0.98959792;0.98609555;0.98569965;0.98562467;0.97738743,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013085_dinov2_base_adjacent_similarity.csv
sample_002328,0.98487752,20,0.99241090;0.99221539;0.98676920;0.98452652;0.96846557,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002328_dinov2_base_adjacent_similarity.csv
sample_004772,0.98487717,20,0.99283785;0.98522019;0.98445773;0.98400235;0.97786772,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004772_dinov2_base_adjacent_similarity.csv
sample_005531,0.98487451,20,0.98683494;0.98613679;0.98588127;0.98511434;0.98040521,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005531_dinov2_base_adjacent_similarity.csv
sample_004757,0.98486468,20,0.98855698;0.98704207;0.98629540;0.98184085;0.98058808,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004757_dinov2_base_adjacent_similarity.csv
sample_001315,0.98486456,20,0.99499047;0.99408782;0.99162728;0.98982668;0.95379055,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001315_dinov2_base_adjacent_similarity.csv
sample_012978,0.98486336,20,0.98756987;0.98710155;0.98465466;0.98325002;0.98174071,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012978_dinov2_base_adjacent_similarity.csv
sample_005108,0.98485805,20,0.99089921;0.98397577;0.98362482;0.98330581;0.98248464,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005108_dinov2_base_adjacent_similarity.csv
sample_010924,0.98485513,20,0.99466109;0.99190825;0.98078263;0.97877729;0.97814637,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010924_dinov2_base_adjacent_similarity.csv
sample_010937,0.98483696,20,0.98977637;0.98925787;0.98640239;0.98598504;0.97276312,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010937_dinov2_base_adjacent_similarity.csv
sample_005503,0.98483617,20,0.99106395;0.98757380;0.98284930;0.98269928;0.97999454,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005503_dinov2_base_adjacent_similarity.csv
sample_009265,0.98483564,20,0.99247164;0.99075484;0.98187000;0.98107469;0.97800702,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009265_dinov2_base_adjacent_similarity.csv
sample_011358,0.98483435,20,0.99386519;0.98887157;0.98716331;0.97939467;0.97487700,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011358_dinov2_base_adjacent_similarity.csv
sample_004528,0.98482695,20,0.99270046;0.98722476;0.98231691;0.98159850;0.98029411,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004528_dinov2_base_adjacent_similarity.csv
sample_005285,0.98482203,20,0.98783040;0.98707062;0.98559731;0.98407841;0.97953343,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005285_dinov2_base_adjacent_similarity.csv
sample_001790,0.98481921,20,0.99182761;0.98638409;0.98430574;0.98242116;0.97915745,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001790_dinov2_base_adjacent_similarity.csv
sample_004736,0.98481300,20,0.98845840;0.98804414;0.98415095;0.98211908;0.98129243,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004736_dinov2_base_adjacent_similarity.csv
sample_011475,0.98480725,20,0.99090385;0.98878556;0.98459899;0.98107785;0.97867000,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011475_dinov2_base_adjacent_similarity.csv
sample_009395,0.98480564,20,0.99438190;0.98795384;0.98194546;0.98093599;0.97881103,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009395_dinov2_base_adjacent_similarity.csv
sample_002919,0.98480437,20,0.98800677;0.98679525;0.98587251;0.98322809;0.98011923,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002919_dinov2_base_adjacent_similarity.csv
sample_006278,0.98480145,20,0.98717272;0.98706454;0.98493904;0.98384374;0.98098719,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006278_dinov2_base_adjacent_similarity.csv
sample_006982,0.98479840,20,0.98911488;0.98626006;0.98351330;0.98291534;0.98218840,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006982_dinov2_base_adjacent_similarity.csv
sample_005457,0.98479209,20,0.98712677;0.98615575;0.98456997;0.98429561;0.98181236,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005457_dinov2_base_adjacent_similarity.csv
sample_013112,0.98478884,20,0.98783767;0.98725283;0.98694170;0.98150134;0.98041064,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013112_dinov2_base_adjacent_similarity.csv
sample_003092,0.98478588,20,0.99066603;0.99000072;0.98328471;0.98051900;0.97945893,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003092_dinov2_base_adjacent_similarity.csv
sample_002347,0.98478302,20,0.99514794;0.98576546;0.98396266;0.98330545;0.97573358,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002347_dinov2_base_adjacent_similarity.csv
sample_001643,0.98478005,20,0.98969239;0.98513234;0.98449671;0.98407996;0.98049885,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001643_dinov2_base_adjacent_similarity.csv
sample_007036,0.98477236,20,0.98992300;0.98554730;0.98506093;0.98207462;0.98125595,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007036_dinov2_base_adjacent_similarity.csv
sample_005475,0.98476771,20,0.98894459;0.98657644;0.98411685;0.98232555;0.98187512,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005475_dinov2_base_adjacent_similarity.csv
sample_000234,0.98475648,20,0.99335825;0.99196768;0.99133724;0.98943627;0.95768297,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000234_dinov2_base_adjacent_similarity.csv
sample_007473,0.98475522,20,0.99467123;0.99020612;0.98510230;0.97805452;0.97574192,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007473_dinov2_base_adjacent_similarity.csv
sample_011362,0.98474822,20,0.99025106;0.98566443;0.98326784;0.98269844;0.98185933,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011362_dinov2_base_adjacent_similarity.csv
sample_000003,0.98474747,20,0.98757935;0.98605382;0.98539937;0.98418403;0.98052078,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000003_dinov2_base_adjacent_similarity.csv
sample_010336,0.98474593,20,0.99168730;0.99002886;0.98379713;0.97966707;0.97854930,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010336_dinov2_base_adjacent_similarity.csv
sample_000274,0.98473899,20,0.99430859;0.99317163;0.99079144;0.98922163;0.95620167,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000274_dinov2_base_adjacent_similarity.csv
sample_005057,0.98472385,20,0.99230975;0.99044836;0.98142421;0.98057675;0.97886020,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005057_dinov2_base_adjacent_similarity.csv
sample_001212,0.98472318,20,0.99571669;0.99024504;0.98841172;0.98287463;0.96636784,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001212_dinov2_base_adjacent_similarity.csv
sample_009338,0.98471790,20,0.99440116;0.98575342;0.98475885;0.97948653;0.97918952,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009338_dinov2_base_adjacent_similarity.csv
sample_000939,0.98471583,20,0.99317360;0.99306309;0.99198753;0.98707044;0.95828450,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000939_dinov2_base_adjacent_similarity.csv
sample_006629,0.98471040,20,0.98732811;0.98616374;0.98371679;0.98342919;0.98291415,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006629_dinov2_base_adjacent_similarity.csv
sample_000575,0.98470535,20,0.99321198;0.99125659;0.98879039;0.98137385;0.96889395,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000575_dinov2_base_adjacent_similarity.csv
sample_011311,0.98470104,20,0.98699039;0.98534733;0.98485297;0.98391461;0.98239988,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011311_dinov2_base_adjacent_similarity.csv
sample_010945,0.98469602,20,0.98740149;0.98724467;0.98584235;0.98434711;0.97864449,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010945_dinov2_base_adjacent_similarity.csv
sample_000281,0.98469213,20,0.99135673;0.99080497;0.98690605;0.98174238;0.97265053,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000281_dinov2_base_adjacent_similarity.csv
sample_000937,0.98469032,20,0.99418843;0.99112642;0.99091631;0.99021125;0.95700920,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000937_dinov2_base_adjacent_similarity.csv
sample_002466,0.98469001,20,0.99226207;0.98711634;0.98180157;0.98118931;0.98108077,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002466_dinov2_base_adjacent_similarity.csv
sample_009352,0.98468688,20,0.98870248;0.98813081;0.98616433;0.98443890;0.97599787,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009352_dinov2_base_adjacent_similarity.csv
sample_005562,0.98467778,20,0.99238169;0.98469567;0.98328602;0.98156464;0.98146087,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005562_dinov2_base_adjacent_similarity.csv
sample_015905,0.98466445,20,0.99004251;0.98858643;0.98812926;0.97931468;0.97724938,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015905_dinov2_base_adjacent_similarity.csv
sample_011419,0.98466086,20,0.98998582;0.98709071;0.98452282;0.98131227;0.98039269,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011419_dinov2_base_adjacent_similarity.csv
sample_005116,0.98465811,20,0.99139744;0.98872739;0.98667526;0.98462141;0.97186905,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005116_dinov2_base_adjacent_similarity.csv
sample_000091,0.98465202,20,0.98850691;0.98644710;0.98601747;0.98325276;0.97903585,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000091_dinov2_base_adjacent_similarity.csv
sample_016127,0.98463541,20,0.98910296;0.98422825;0.98419046;0.98302943;0.98262596,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_016127_dinov2_base_adjacent_similarity.csv
sample_013090,0.98463036,20,0.99056512;0.98734719;0.98254895;0.98134780;0.98134273,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013090_dinov2_base_adjacent_similarity.csv
sample_009900,0.98463003,20,0.99266768;0.98881119;0.98362041;0.98220551;0.97584534,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009900_dinov2_base_adjacent_similarity.csv
sample_000242,0.98462406,20,0.99473542;0.99243611;0.99178290;0.99103642;0.95312947,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000242_dinov2_base_adjacent_similarity.csv
sample_004796,0.98462118,20,0.99181062;0.99111193;0.98583531;0.98163617;0.97271186,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004796_dinov2_base_adjacent_similarity.csv
sample_005553,0.98461950,20,0.98978031;0.98837852;0.98324335;0.98274589;0.97894943,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005553_dinov2_base_adjacent_similarity.csv
sample_000300,0.98461760,20,0.99699044;0.99632490;0.99501795;0.98058277;0.95417196,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000300_dinov2_base_adjacent_similarity.csv
sample_011084,0.98461417,20,0.99359643;0.98820615;0.98472214;0.98247266;0.97407347,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011084_dinov2_base_adjacent_similarity.csv
sample_002684,0.98461345,20,0.99272704;0.98704946;0.98280829;0.98083460;0.97964787,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002684_dinov2_base_adjacent_similarity.csv
sample_004536,0.98460774,20,0.98803681;0.98788154;0.98419642;0.98326010;0.97966385,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004536_dinov2_base_adjacent_similarity.csv
sample_002493,0.98459722,20,0.98928916;0.98836607;0.98507386;0.98301423;0.97724277,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002493_dinov2_base_adjacent_similarity.csv
sample_009464,0.98459194,20,0.98853958;0.98643875;0.98621964;0.98156071;0.98020101,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009464_dinov2_base_adjacent_similarity.csv
sample_016129,0.98458947,20,0.98954797;0.98574823;0.98330450;0.98241043;0.98193622,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_016129_dinov2_base_adjacent_similarity.csv
sample_013228,0.98458842,20,0.98833638;0.98764038;0.98301339;0.98254824;0.98140371,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013228_dinov2_base_adjacent_similarity.csv
sample_011125,0.98458797,20,0.99000341;0.98707974;0.98663205;0.98042262;0.97880203,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011125_dinov2_base_adjacent_similarity.csv
sample_005483,0.98458546,20,0.98645031;0.98642588;0.98606986;0.98260307;0.98137820,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005483_dinov2_base_adjacent_similarity.csv
sample_002571,0.98458476,20,0.98881739;0.98613578;0.98591369;0.98213071;0.97992623,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002571_dinov2_base_adjacent_similarity.csv
sample_012184,0.98458382,20,0.99025428;0.98826504;0.98267031;0.98147970;0.98024976,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012184_dinov2_base_adjacent_similarity.csv
sample_002665,0.98458151,20,0.99168289;0.98985648;0.98783636;0.97833163;0.97520018,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002665_dinov2_base_adjacent_similarity.csv
sample_002565,0.98457823,20,0.99200785;0.98726308;0.98453701;0.97960913;0.97947407,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002565_dinov2_base_adjacent_similarity.csv
sample_009559,0.98457763,20,0.98846686;0.98682237;0.98499429;0.98192400;0.98068064,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009559_dinov2_base_adjacent_similarity.csv
sample_001364,0.98457519,20,0.99501973;0.99225628;0.99220741;0.99128628;0.95210624,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001364_dinov2_base_adjacent_similarity.csv
sample_004159,0.98457417,20,0.98938715;0.98714077;0.98453659;0.98444420;0.97736216,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004159_dinov2_base_adjacent_similarity.csv
sample_011153,0.98456745,20,0.98819780;0.98807347;0.98719102;0.98235446;0.97702050,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011153_dinov2_base_adjacent_similarity.csv
sample_009386,0.98456327,20,0.99683022;0.98663676;0.98097545;0.97945553;0.97891837,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009386_dinov2_base_adjacent_similarity.csv
sample_011120,0.98455855,20,0.98835433;0.98621178;0.98395401;0.98345685;0.98081577,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011120_dinov2_base_adjacent_similarity.csv
